,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,content,timeElapsedInTurn,timeElapsedInTrial,eventType,practice
26,5efa2cebce2f7f58fcd0afe5,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593453803948.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,L,4.0,0,1,Build same house-like structure on the left side of gameboard like last time,15779,15779,chatMessage,False
27,5efa2d0ece2f7f58fcd0afee,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593453838418.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,L,4.0,2,1,Place a horizontal on bottom layer one space to the left of right edge of gameboard,22291,50249,chatMessage,False
28,5efa2d2dce2f7f58fcd0aff0,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593453869018.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,L,4.0,4,1,Place another horizontal to the left of that one on the bottom layer touching it,17052,80844,chatMessage,False
29,5efa2d4ace2f7f58fcd0aff4,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593453898089.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,L,4.0,6,1,Place vertical on top of left-most box of last horizontal placed ,22060,109918,chatMessage,False
30,5efa2d6ece2f7f58fcd0aff8,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593453934895.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,L,4.0,8,1,Place another vertical on one just placed~~~ H will = horizontal and V = vertical,27980,146725,chatMessage,False
31,5efa2d99ce2f7f58fcd0b001,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593453977687.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,5.0,0,1,Build another L shape on right of board~~~ Start with H one to the left of right edge,27975,27975,chatMessage,False
32,5efa2dbbce2f7f58fcd0b008,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454011038.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,5.0,2,1,Build another H to the left of H just placed,15076,61332,chatMessage,False
33,5efa2dd5ce2f7f58fcd0b00d,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454037093.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,5.0,4,1,Place V on top of left-most box of last placed H,15276,87388,chatMessage,False
34,5efa2de4ce2f7f58fcd0b010,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454052881.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,5.0,6,1,Place one more V on top of one just placed,9686,103176,chatMessage,False
35,5efa2dfdce2f7f58fcd0b016,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454077860.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,5.0,8,1,Place H on bottom layer in the center of the red dash on left side of board,19814,128146,chatMessage,False
36,5efa2e15ce2f7f58fcd0b01b,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454101088.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,5.0,10,1,Place 2 V's on top of left-most box of H just placed,16180,151379,chatMessage,False
37,5efa2e36ce2f7f58fcd0b023,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454134769.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,Pi,6.0,0,2,Make same house-like structure on right side of board (starts one box in from right side),20467,20467,chatMessage,False
38,5efa2e65ce2f7f58fcd0b02e,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454181409.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,Pi,6.0,2,2,Great! Place H one box to the right of left side of gameboard on bottm,31339,67102,chatMessage,False
39,5efa2e7cce2f7f58fcd0b032,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454204927.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,Pi,6.0,4,2,Place another H to the right of one just placed on bottom layer,14120,90624,chatMessage,False
40,5efa2e9ace2f7f58fcd0b035,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454234682.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,Pi,6.0,6,2,Place two V's on top of left-most box of left-most H~~~ (will make another L shape),21310,120379,chatMessage,False
41,5efa2ebdce2f7f58fcd0b03e,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454269654.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,C,7.0,0,2,Build another L shape in the exact same place as last round,21106,21106,chatMessage,False
42,5efa2edbce2f7f58fcd0b047,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454299671.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,C,7.0,2,2,On right-side red dash place an H in the middle of the dash on the bottom layer,16011,51122,chatMessage,False
43,5efa2ef8ce2f7f58fcd0b04c,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454328084.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,C,7.0,4,2,Place 2 V's on top of left-most box of H just placed,13218,79533,chatMessage,False
44,5efa2f1dce2f7f58fcd0b052,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454365596.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,L,C,7.0,6,2,Place H where left-most box of H sits on V just placed (ill call this C-shape),25859,117047,chatMessage,False
45,5efa2f44ce2f7f58fcd0b05e,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454404848.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,Pi,8.0,0,2,Build same C shape as last round on one space to right of the left edge of game board,25176,25176,chatMessage,False
46,5efa2f68ce2f7f58fcd0b06b,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454440673.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,Pi,8.0,2,2,Build house structure on right edge of game board,10607,61002,chatMessage,False
47,5efa2f91ce2f7f58fcd0b075,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454481040.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,C,9.0,0,3,Build house structure one block to the right of the left edge of gameboard,18248,18248,chatMessage,False
48,5efa2fb1ce2f7f58fcd0b081,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454513921.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,C,9.0,2,3,Build C shape two blocks to the left of the right edge of the game board,20080,51130,chatMessage,False
49,5efa2fdbce2f7f58fcd0b08c,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454555047.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,L,10.0,0,3,Build house structure on left side of board one space to the right of the left edge,16959,16959,chatMessage,False
50,5efa2ff6ce2f7f58fcd0b093,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454582343.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,Pi,L,10.0,2,3,Build L-shape one block to the left of the right edge of the game board,14452,44255,chatMessage,False
51,5efa301ace2f7f58fcd0b0a2,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454618123.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,11.0,0,3,Build another L shape identical to last one,13733,13733,chatMessage,False
52,5efa3058ce2f7f58fcd0b0b1,pilot2,2083-6615b44d-57a8-4953-beca-afa15df0c195,1593454680175.0,3RKNTXVS3QYP748HJH8GVDEZT1PA4K,C,L,11.0,2,3,Build C shape two blocks to the right of the left edge of the gameboard,24829,75785,chatMessage,False
0,5efa1301ce2f7f58fcd0aeb9,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447169132.0,32EYX73OY49GNJOD0YLK3713SIRRUM,horizontal,vertical,,0,practice,Thrid block from right place blue,40238,40238,chatMessage,True
1,5efa132bce2f7f58fcd0aebb,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447211521.0,32EYX73OY49GNJOD0YLK3713SIRRUM,horizontal,vertical,,2,practice,Third block form left place blue,22967,82631,chatMessage,True
2,5efa1362ce2f7f58fcd0aebe,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447266663.0,32EYX73OY49GNJOD0YLK3713SIRRUM,horizontal,vertical,,0,practice,"Third block from left place the first block of blue
",36046,36046,chatMessage,True
3,5efa1383ce2f7f58fcd0aec0,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447299537.0,32EYX73OY49GNJOD0YLK3713SIRRUM,horizontal,vertical,,2,practice,the forth block from the right place red,20408,68962,chatMessage,True
4,5efa13adce2f7f58fcd0aec3,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447341212.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,0,0,3rd block from left place blue,22865,22865,chatMessage,False
5,5efa13d8ce2f7f58fcd0aec5,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447384010.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,2,0,"place red block on top left of that block
",27952,65658,chatMessage,False
6,5efa13f5ce2f7f58fcd0aec7,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447413277.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,4,0,place red on top of that one~~~ ,15354,94931,chatMessage,False
7,5efa1414ce2f7f58fcd0aec9,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447444554.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,6,0,"place blue on top to form a ""c""",14519,126210,chatMessage,False
8,5efa1430ce2f7f58fcd0aecb,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447472568.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,8,0,place blue on 2 from right,16369,154199,chatMessage,False
9,5efa1464ce2f7f58fcd0aecd,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447524606.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,10,0,place red block on five from right,25539,206259,chatMessage,False
10,5efa1490ce2f7f58fcd0aecf,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447568593.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,12,0,blue on top of red pointing right,34423,250243,chatMessage,False
11,5efa14a7ce2f7f58fcd0aed1,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447591641.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,0.0,14,0,blue connect previous blue,12835,273292,chatMessage,False
12,5efa14d0ce2f7f58fcd0aed4,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447632991.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,0,0,red 2 from left,13864,13864,chatMessage,False
13,5efa14fdce2f7f58fcd0aed6,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447677561.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,2,0,red on top of red,13133,58431,chatMessage,False
14,5efa1525ce2f7f58fcd0aed8,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447717488.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,4,0,blue 3 from bottem next to red,29307,98356,chatMessage,False
15,5efa1544ce2f7f58fcd0aeda,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447748518.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,6,0,blue next to last blue,15804,129389,chatMessage,False
16,5efa1556ce2f7f58fcd0aedc,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447766147.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,8,0,red 2 from right,9767,147012,chatMessage,False
17,5efa1578ce2f7f58fcd0aede,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447800600.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,10,0,red 5 from right,17156,181473,chatMessage,False
18,5efa1592ce2f7f58fcd0aee0,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447826825.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,12,0, 2 blues attach in 2 reds,19252,207698,chatMessage,False
19,5efa15b4ce2f7f58fcd0aee2,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447860040.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,1.0,14,0,blue on top,14983,240904,chatMessage,False
20,5efa15c6ce2f7f58fcd0aee5,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447878455.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,2.0,0,0,blue 2 from left,9987,9987,chatMessage,False
21,5efa15e0ce2f7f58fcd0aee7,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447904658.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,2.0,2,0,blue next to that one,11911,36193,chatMessage,False
22,5efa15f5ce2f7f58fcd0aee9,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447925961.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,2.0,4,0,red on top of most left blue,11682,57480,chatMessage,False
23,5efa161bce2f7f58fcd0aeeb,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447963488.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,2.0,6,0,red on top of most left blue,23686,95020,chatMessage,False
24,5efa1639ce2f7f58fcd0aeed,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593447993844.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,2.0,8,0,blue 3 and 4 from right,20240,125377,chatMessage,False
25,5efa166cce2f7f58fcd0aef0,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448044633.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,2.0,10,0,red 4 from right on top blue,28955,176162,chatMessage,False
26,5efa1683ce2f7f58fcd0aef2,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448067989.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,2.0,12,0,red on top of red,7957,199521,chatMessage,False
27,5efa1696ce2f7f58fcd0aef5,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448086905.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,0,1,blue 3 from left,9266,9266,chatMessage,False
28,5efa16acce2f7f58fcd0aef7,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448108739.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,2,1,red 3 from left on blue,11658,31108,chatMessage,False
29,5efa16bdce2f7f58fcd0aef9,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448125929.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,4,1,red on red,4875,48299,chatMessage,False
30,5efa16d4ce2f7f58fcd0aefb,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448148278.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,6,1,"blue on top of red to form ""c""",16451,70639,chatMessage,False
31,5efa16e9ce2f7f58fcd0aefd,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448169986.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,8,1,blue 2 from right,13670,92352,chatMessage,False
32,5efa16fdce2f7f58fcd0aeff,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448189950.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,10,1,blue next to blue,12050,112314,chatMessage,False
33,5efa1710ce2f7f58fcd0af01,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448208851.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,12,1,red 5 from right on top of blue,13017,131219,chatMessage,False
34,5efa1727ce2f7f58fcd0af03,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448231384.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,3.0,14,1,red on red,4909,153749,chatMessage,False
35,5efa1745ce2f7f58fcd0af06,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448261714.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,4.0,0,1,red 2 from left,13522,13522,chatMessage,False
36,5efa1761ce2f7f58fcd0af08,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448289496.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,4.0,2,1,blue on red hanging over right,16252,41309,chatMessage,False
37,5efa1774ce2f7f58fcd0af0a,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448308200.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,4.0,4,1,blue next to blue,7961,59997,chatMessage,False
38,5efa1799ce2f7f58fcd0af0c,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448345553.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,4.0,6,1,connect blue to ground with red,22061,97361,chatMessage,False
39,5efa17b5ce2f7f58fcd0af0f,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448373345.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,4.0,8,1,blue 3 from right,17727,125155,chatMessage,False
40,5efa17d0ce2f7f58fcd0af11,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448400034.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,4.0,10,1,red 4 from right on top of blue,15623,151845,chatMessage,False
41,5efa17dece2f7f58fcd0af13,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448414384.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,4.0,12,1,red on red,5066,166196,chatMessage,False
42,5efa17f4ce2f7f58fcd0af16,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448436256.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,0,1,red 2 from left,10748,10748,chatMessage,False
43,5efa180fce2f7f58fcd0af18,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448463287.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,2,1,blue on top of red hanging over right,16722,37780,chatMessage,False
44,5efa182fce2f7f58fcd0af1a,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448495240.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,4,1,red five from left,23695,69733,chatMessage,False
45,5efa184fce2f7f58fcd0af1c,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448527007.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,6,1,blue on top of red hanging over left,20280,101501,chatMessage,False
46,5efa185fce2f7f58fcd0af1e,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448543030.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,8,1,blue 2 from right,8450,117522,chatMessage,False
47,5efa1882ce2f7f58fcd0af20,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448578916.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,10,1,blue four from right,12022,153406,chatMessage,False
48,5efa1898ce2f7f58fcd0af22,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448600038.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,12,1,red 5 from right on top of blue,12818,174523,chatMessage,False
49,5efa18abce2f7f58fcd0af24,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448619523.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,5.0,14,1,red on red,5532,194015,chatMessage,False
50,5efa18c9ce2f7f58fcd0af27,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448649933.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,0,2,blue 2 from left,12761,12761,chatMessage,False
51,5efa18d9ce2f7f58fcd0af29,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448665874.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,2,2,blue 4 from left,8505,28702,chatMessage,False
52,5efa18f8ce2f7f58fcd0af2b,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448696497.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,4,2,red 2 from left ontop of blue,20975,59322,chatMessage,False
53,5efa191bce2f7f58fcd0af2d,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448731447.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,6,2,red on red,5527,94271,chatMessage,False
54,5efa1932ce2f7f58fcd0af2f,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448754228.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,8,2,blue 3 from right,10481,117053,chatMessage,False
55,5efa194dce2f7f58fcd0af31,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448781760.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,10,2,red 4 from right ontop of blue,18115,144583,chatMessage,False
56,5efa195bce2f7f58fcd0af33,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448795497.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,12,2,red on red,3971,158323,chatMessage,False
57,5efa196cce2f7f58fcd0af35,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448812747.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,C,6.0,14,2,"blue on top of red to form a ""c""",12914,175539,chatMessage,False
58,5efa198fce2f7f58fcd0af38,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448847660.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,7.0,0,2,blue 2 from left,12050,12050,chatMessage,False
59,5efa19adce2f7f58fcd0af3a,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448877957.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,7.0,2,2,blue 4 from left,10790,42347,chatMessage,False
60,5efa19c8ce2f7f58fcd0af3c,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448904613.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,7.0,4,2,red 2 from left on blue,15589,69005,chatMessage,False
61,5efa19dbce2f7f58fcd0af3e,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448923412.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,7.0,6,2,red on red,5346,87804,chatMessage,False
62,5efa19f4ce2f7f58fcd0af40,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448948029.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,7.0,8,2,red 2 from right,14955,112419,chatMessage,False
63,5efa1a06ce2f7f58fcd0af42,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593448966566.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,7.0,10,2,red 5 from right,10340,130956,chatMessage,False
64,5efa1a30ce2f7f58fcd0af44,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449008798.0,32EYX73OY49GNJOD0YLK3713SIRRUM,L,Pi,7.0,12,2,connect the 2 reds with 2 blues to form,32172,173185,chatMessage,False
65,5efa1a5cce2f7f58fcd0af48,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449052212.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,8.0,0,2,Blue 3 form left,13508,13508,chatMessage,False
66,5efa1a6dce2f7f58fcd0af4a,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449069641.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,8.0,2,2,red 3 from left on blue,12111,30935,chatMessage,False
67,5efa1a7ece2f7f58fcd0af4c,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449086268.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,8.0,4,2,red on red,6360,47564,chatMessage,False
68,5efa1a8dce2f7f58fcd0af4e,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449101651.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,8.0,6,2,"blue on red to form a ""c""",9325,62944,chatMessage,False
69,5efa1aa6ce2f7f58fcd0af50,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449126675.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,8.0,8,2,red five from right,12840,87970,chatMessage,False
70,5efa1ab7ce2f7f58fcd0af52,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449143791.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,8.0,10,2,red 2 from right,8268,105086,chatMessage,False
71,5efa1af9ce2f7f58fcd0af54,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449209579.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,Pi,8.0,12,2,"connect 2 reds with 2 blues to create upside down ""u""",29258,170872,chatMessage,False
72,5efa1b1cce2f7f58fcd0af58,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449244865.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,9.0,0,3,red 2 from left,12533,12533,chatMessage,False
73,5efa1b3cce2f7f58fcd0af5a,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449276159.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,9.0,2,3,blue on top of red hanging over right,20349,43827,chatMessage,False
74,5efa1b49ce2f7f58fcd0af5c,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449289117.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,9.0,4,3,blue next to blue,6590,56783,chatMessage,False
75,5efa1b64ce2f7f58fcd0af5f,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449316824.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,9.0,6,3,blue 3 from left,13100,84490,chatMessage,False
76,5efa1b7fce2f7f58fcd0af61,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449343890.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,9.0,8,3,red 4 from right on top of blue,21347,111555,chatMessage,False
77,5efa1b8cce2f7f58fcd0af63,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449356273.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,9.0,10,3,red on red,3578,123939,chatMessage,False
78,5efa1b9dce2f7f58fcd0af65,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449373586.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,C,9.0,12,3,"blue on red to form ""c""",10299,141249,chatMessage,False
79,5efa1bc8ce2f7f58fcd0af68,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449416309.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,10.0,0,3,red 2 from left,11812,11812,chatMessage,False
